User_ID,Product_ID,User_Rating
7749,424,3.41
7749,57,2.56
7749,349,2.93
7750,448,4.34
7750,459,4.44
7750,415,3.42
7750,463,4.05
7750,505,4.58
7751,73,3.97
7751,139,3.45
7751,572,3.82
7751,565,3.86
7751,138,3.16
7752,34,2.56
7752,233,3.57
7752,60,2.84
7752,159,3.31
7752,543,3.39
7753,454,4.31
7753,327,3.5
7753,448,2.84
7753,276,4.34
7753,34,2.49
7754,366,3.08
7754,515,3.91
7754,190,3.64
7754,243,3.82
7754,13,3.2
7755,214,4.36
7755,427,4.05
7755,13,3.7
7755,387,3.22
7755,448,3.43
7756,500,3.07
7756,542,3.19
7756,493,4.11
7756,113,3.35
7756,173,3.03
7757,272,4.65
7757,483,4.84
7757,179,5.0
7757,387,5.0
7757,331,3.28
7758,349,2.81
7758,476,3.06
7758,65,3.12
7758,193,3.55
7758,414,3.02
7759,288,3.68
7759,590,2.39
7759,424,3.84
7759,488,3.98
7759,264,4.88
7760,372,3.02
7760,97,2.46
7760,316,3.57
7760,323,3.08
7760,234,3.23
7761,463,3.33
7761,364,3.13
7761,181,3.23
7761,363,3.14
7761,454,4.11
7762,307,3.33
7762,304,2.62
7762,530,2.53
7762,544,4.14
7762,149,4.61
7763,330,4.39
7763,142,4.26
7763,429,4.34
7763,587,3.75
7763,49,4.21
7764,115,4.74
7764,533,4.52
7764,374,3.13
7764,106,4.09
7764,105,2.26
7765,114,4.94
7765,322,4.08
7765,443,3.14
7765,487,3.04
7765,255,3.79
7766,237,3.5
7766,556,3.28
7766,352,2.96
7766,76,2.87
7766,327,2.64
7767,470,3.96
7767,438,3.73
7767,293,2.99
7767,430,2.65
7767,506,3.23
7768,37,3.68
7768,377,3.57
7768,61,2.72
7768,423,2.74
7768,544,3.04
7769,9,2.65
7769,557,2.59
7769,207,3.4
7769,516,2.46
7769,214,3.39
7770,69,4.18
7770,596,3.74
7770,228,3.97
7770,265,3.26
7770,444,2.67
7771,331,2.97
7771,61,3.5
7771,181,4.05
7771,496,2.67
7771,327,2.79
7772,521,3.45
7772,438,1.89
7772,52,2.84
7772,254,4.77
7772,306,3.61
7773,352,2.99
7773,385,1.96
7773,207,4.69
7773,246,2.86
7773,211,4.22
7774,553,1.73
7774,591,4.28
7774,154,3.36
7774,250,2.81
7774,307,3.53
7775,368,2.22
7775,141,3.53
7775,285,2.64
7775,328,3.35
7775,462,3.09
7776,54,3.89
7776,347,3.14
7776,78,3.32
7776,324,3.9
7776,345,4.25
7777,481,3.76
7777,543,4.65
7777,136,1.88
7777,412,2.78
7777,196,3.56
7778,548,3.36
7778,556,2.55
7778,7,3.54
7778,207,3.63
7778,170,3.45
7779,275,3.9
7779,148,4.16
7779,475,3.4
7779,90,2.94
7779,386,3.32
7780,112,3.87
7780,537,3.65
7780,399,3.07
7780,164,5.0
7780,523,3.86
7781,386,3.43
7781,593,4.75
7781,473,3.03
7781,256,3.54
7781,492,4.17
7782,427,4.07
7782,184,3.44
7782,220,2.8
7782,480,3.64
7782,25,2.98
7783,214,3.9
7783,569,3.99
7783,352,4.74
7783,285,4.47
7783,480,4.05
7784,573,3.91
7784,454,3.87
7784,189,2.97
7784,423,3.43
7784,539,3.43
7785,98,2.81
7785,584,3.74
7785,193,2.58
7785,125,2.97
7785,158,3.58
7786,183,4.3
7786,585,4.12
7786,287,3.95
7786,92,4.12
7786,179,3.99
7787,228,5.0
7787,142,3.96
7787,522,3.43
7787,0,4.01
7787,401,4.3
7788,189,2.17
7788,356,2.9
7788,246,2.7
7788,593,4.0
7788,256,2.53
7789,97,3.16
7789,513,4.41
7789,369,2.64
7789,281,4.1
7789,349,3.81
7790,376,3.22
7790,284,3.98
7790,65,2.57
7790,552,2.75
7790,168,4.29
7791,325,3.08
7791,551,4.23
7791,542,3.79
7791,244,3.63
7791,87,2.78
7792,267,4.19
7792,3,3.38
7792,52,4.24
7792,237,4.65
7792,355,4.1
7793,411,2.89
7793,230,3.43
7793,28,2.43
7793,207,3.25
7793,162,2.2
7794,517,3.5
7794,154,3.28
7794,441,3.75
7794,486,3.1
7794,195,3.0
7795,334,3.67
7795,310,3.65
7795,9,2.86
7795,315,2.08
7795,457,3.9
7796,593,3.69
7796,559,3.56
7796,389,3.04
7796,368,1.95
7796,453,3.56
7797,102,3.87
7797,436,3.26
7797,515,5.0
7797,598,3.49
7797,447,3.5
7798,142,2.49
7798,94,3.09
7798,199,4.36
7798,151,2.62
7798,375,2.71
7799,61,3.34
7799,537,3.57
7799,427,3.29
7799,176,3.93
7799,552,4.2
7800,417,3.62
7800,549,3.93
7800,321,3.58
7800,395,5.0
7800,299,3.88
7801,215,2.59
7801,305,2.88
7801,448,3.3
7801,395,2.87
7801,51,3.25
7802,536,2.99
7802,551,3.07
7802,179,4.2
7802,215,2.42
7802,20,3.11
7803,590,4.08
7803,174,3.14
7803,370,3.05
7803,557,4.44
7803,449,3.94
7804,181,4.13
7804,533,5.0
7804,296,3.88
7804,404,3.05
7804,478,3.79
7805,218,2.48
7805,402,2.91
7805,214,3.48
7805,79,1.58
7805,406,2.83
7806,207,4.01
7806,249,3.12
7806,16,2.58
7806,567,2.36
7806,300,3.36
7807,396,3.11
7807,42,1.7
7807,105,2.99
7807,480,3.37
7807,161,2.96
7808,403,3.16
7808,155,3.3
7808,526,2.51
7808,14,2.5
7808,241,2.7
7809,212,3.43
7809,414,3.35
7809,319,3.07
7809,50,3.25
7809,527,3.36
7810,290,3.86
7810,511,3.92
7810,288,1.67
7810,584,3.1
7810,82,4.08
7811,92,4.02
7811,443,3.76
7811,245,3.42
7811,260,2.41
7811,227,3.37
7812,35,3.85
7812,234,3.27
7812,97,3.47
7812,62,4.43
7812,100,4.24
7813,397,2.63
7813,421,3.64
7813,240,4.02
7813,384,3.71
7813,441,3.46
7814,183,3.91
7814,147,3.11
7814,536,4.53
7814,280,3.64
7814,371,3.13
7815,325,3.4
7815,313,2.95
7815,74,3.55
7815,297,3.3
7815,2,4.16
7816,546,2.53
7816,339,5.0
7816,464,4.62
7816,387,3.48
7816,155,2.91
7817,166,4.15
7817,588,3.6
7817,360,4.13
7817,77,4.76
7817,106,4.5
7818,1,3.52
7818,523,3.34
7818,319,3.53
7818,539,3.35
7818,437,3.78
7819,81,2.18
7819,37,3.52
7819,391,2.62
7819,424,3.97
7819,44,2.7
7820,61,3.39
7820,187,3.07
7820,398,3.12
7820,6,2.7
7820,303,2.9
7821,428,3.37
7821,18,3.57
7821,106,4.19
7821,452,2.33
7821,268,2.72
7822,343,3.27
7822,204,3.81
7822,523,2.93
7822,108,2.78
7822,388,3.64
7823,137,4.21
7823,319,2.96
7823,284,4.41
7823,74,3.81
7823,24,3.95
7824,426,4.01
7824,398,2.77
7824,503,3.9
7824,558,4.26
7824,557,5.0
7825,294,3.64
7825,327,3.79
7825,481,3.35
7825,226,3.83
7825,151,3.44
7826,77,4.31
7826,440,3.63
7826,357,3.55
7826,57,4.53
7826,181,3.46
7827,280,3.51
7827,156,4.22
7827,216,2.89
7827,537,3.55
7827,585,1.51
7828,199,3.95
7828,354,3.22
7828,272,3.1
7828,260,3.15
7828,14,1.56
7829,471,2.96
7829,78,4.8
7829,69,3.99
7829,15,4.22
7829,475,4.26
7830,175,4.21
7830,528,3.24
7830,383,3.81
7830,24,2.66
7830,172,3.9
7831,249,2.95
7831,26,2.53
7831,354,3.12
7831,31,3.79
7831,435,3.84
7832,444,3.37
7832,455,3.05
7832,96,4.19
7832,258,4.16
7832,553,3.66
7833,347,2.53
7833,239,3.87
7833,227,3.1
7833,203,3.37
7833,124,2.79
7834,511,3.56
7834,82,3.94
7834,260,3.05
7834,466,2.29
7834,588,2.53
7835,324,3.85
7835,365,2.28
7835,261,3.73
7835,67,3.75
7835,174,2.59
7836,576,3.13
7836,565,2.98
7836,169,4.14
7836,299,2.61
7836,592,4.45
7837,182,3.76
7837,160,3.1
7837,5,4.67
7837,184,4.17
7837,519,5.0
7838,562,3.47
7838,73,4.04
7838,365,3.05
7838,185,4.05
7838,48,3.48
7839,521,3.21
7839,362,2.81
7839,142,2.86
7839,113,2.9
7839,451,1.84
7840,401,3.46
7840,560,4.49
7840,3,3.68
7840,123,4.18
7840,161,3.39
7841,427,3.55
7841,440,3.98
7841,170,4.28
7841,342,3.69
7841,46,4.22
7842,335,4.67
7842,58,3.25
7842,488,3.33
7842,233,3.52
7842,139,3.85
7843,285,4.6
7843,64,5.0
7843,237,4.76
7843,302,3.84
7843,244,5.0
7844,55,2.59
7844,252,2.63
7844,172,3.39
7844,374,3.31
7844,46,2.76
7845,172,4.64
7845,498,3.58
7845,256,4.11
7845,406,3.48
7845,155,3.71
7846,245,3.92
7846,574,3.59
7846,235,4.62
7846,517,3.38
7846,288,4.14
7847,302,5.0
7847,48,2.66
7847,237,3.19
7847,493,3.37
7847,402,3.72
7848,363,4.54
7848,263,4.02
7848,215,3.34
7848,598,2.93
7848,272,3.95
7849,158,4.34
7849,575,3.59
7849,364,4.1
7849,537,5.0
7849,19,4.27
7850,195,2.9
7850,230,2.88
7850,26,2.96
7850,535,3.2
7850,420,2.63
7851,260,3.39
7851,98,4.05
7851,294,3.57
7851,569,3.12
7851,421,3.95
7852,251,3.67
7852,131,3.47
7852,47,4.16
7852,527,3.06
7852,326,4.87
7853,20,3.25
7853,340,3.52
7853,58,3.5
7853,278,2.35
7853,523,4.44
7854,507,3.85
7854,108,3.38
7854,342,3.69
7854,598,2.53
7854,28,3.3
7855,322,3.1
7855,120,3.6
7855,570,3.67
7855,128,2.66
7855,216,3.46
7856,477,4.38
7856,499,4.1
7856,174,4.18
7856,107,2.75
7856,60,3.79
7857,53,4.3
7857,494,2.77
7857,259,3.6
7857,295,3.42
7857,263,4.27
7858,481,2.38
7858,586,2.06
7858,237,2.99
7858,581,3.83
7858,109,2.03
7859,73,3.02
7859,482,4.27
7859,127,3.86
7859,496,4.34
7859,257,3.02
7860,10,3.64
7860,30,3.69
7860,205,3.75
7860,262,3.91
7860,365,2.38
7861,403,4.28
7861,540,4.27
7861,516,2.97
7861,283,3.52
7861,542,3.95
7862,405,3.32
7862,337,3.95
7862,498,3.5
7862,213,3.71
7862,490,3.71
7863,300,2.73
7863,284,4.13
7863,387,4.75
7863,414,2.88
7863,386,3.17
7864,5,2.78
7864,453,2.84
7864,138,3.33
7864,224,3.66
7864,403,3.76
7865,387,4.29
7865,59,2.67
7865,299,3.43
7865,481,3.56
7865,269,3.07
7866,106,3.02
7866,151,2.05
7866,6,3.1
7866,571,3.32
7866,108,2.27
7867,556,4.0
7867,1,2.84
7867,197,3.63
7867,446,1.74
7867,529,3.07
7868,215,3.24
7868,513,3.13
7868,157,2.5
7868,364,2.91
7868,135,2.71
7869,546,2.19
7869,599,5.0
7869,288,3.14
7869,4,3.79
7869,313,4.16
7870,221,3.74
7870,594,2.39
7870,252,1.67
7870,373,3.73
7870,119,3.73
7871,411,2.67
7871,18,3.44
7871,140,3.41
7871,405,4.49
7871,336,3.69
7872,494,3.5
7872,451,3.32
7872,382,3.41
7872,135,3.62
7872,440,3.51
7873,428,4.23
7873,574,4.36
7873,296,3.64
7873,572,4.35
7873,52,4.29
7874,222,3.64
7874,101,4.18
7874,437,3.61
7874,201,4.54
7874,409,3.43
7875,481,1.93
7875,535,3.65
7875,71,3.6
7875,470,2.91
7875,322,3.39
7876,153,3.58
7876,267,2.93
7876,566,3.31
7876,68,4.19
7876,254,4.3
7877,346,4.56
7877,249,3.55
7877,499,4.98
7877,394,3.91
7877,274,3.62
7878,160,2.89
7878,527,3.03
7878,235,4.1
7878,225,3.67
7878,11,2.85
7879,214,3.33
7879,366,3.03
7879,246,2.53
7879,375,3.79
7879,138,3.95
7880,406,2.85
7880,42,2.85
7880,534,2.99
7880,550,2.43
7880,354,3.32
7881,192,3.69
7881,185,3.89
7881,572,3.6
7881,479,3.0
7881,242,3.13
7882,297,2.77
7882,30,3.53
7882,95,4.07
7882,86,4.17
7882,260,3.96
7883,500,2.82
7883,311,3.16
7883,466,3.25
7883,336,3.47
7883,278,3.83
7884,501,4.14
7884,206,3.97
7884,460,2.95
7884,474,4.34
7884,37,3.72
7885,282,2.56
7885,40,2.79
7885,589,3.4
7885,427,3.12
7885,469,3.61
7886,546,3.34
7886,69,3.92
7886,317,2.83
7886,373,4.59
7886,398,3.76
7887,344,3.97
7887,588,3.39
7887,490,2.83
7887,461,4.06
7887,238,3.12
7888,394,3.19
7888,96,3.9
7888,32,3.36
7888,205,5.0
7888,256,3.95
7889,21,3.43
7889,351,3.62
7889,481,3.74
7889,210,2.92
7889,411,4.48
7890,554,4.04
7890,594,3.16
7890,98,3.74
7890,52,4.36
7890,531,2.32
7891,20,4.42
7891,300,3.16
7891,112,3.94
7891,508,4.04
7891,321,4.75
7892,439,4.19
7892,284,4.54
7892,219,3.13
7892,32,3.45
7892,485,4.04
7893,165,3.43
7893,106,3.51
7893,514,3.29
7893,518,4.03
7893,467,3.91
7894,464,2.91
7894,69,4.41
7894,434,1.89
7894,590,2.15
7894,103,2.59
7895,396,3.39
7895,327,4.27
7895,518,3.8
7895,473,2.98
7895,185,3.55
7896,237,4.04
7896,420,4.85
7896,253,4.06
7896,315,2.74
7896,71,3.47
7897,121,2.4
7897,32,2.76
7897,270,4.52
7897,550,3.19
7897,339,4.44
7898,450,2.6
7898,569,3.43
7898,429,5.0
7898,460,2.51
7898,113,2.52
7899,148,3.36
7899,394,3.84
7899,335,3.56
7899,488,3.53
7899,163,3.75
7900,562,4.77
7900,68,4.09
7900,566,3.49
7900,147,3.25
7900,120,4.41
7901,170,3.77
7901,502,5.0
7901,575,3.73
7901,546,3.37
7901,521,3.54
7902,375,3.36
7902,168,3.37
7902,264,3.31
7902,591,3.81
7902,596,3.32
7903,65,1.81
7903,414,2.23
7903,26,2.52
7903,542,2.48
7903,299,3.9
7904,102,4.25
7904,356,2.77
7904,573,2.75
7904,342,2.91
7904,376,3.07
7905,197,4.48
7905,476,2.93
7905,232,4.07
7905,63,3.5
7905,284,4.05
7906,219,3.66
7906,466,3.62
7906,426,2.45
7906,208,3.52
7906,126,2.9
7907,542,4.68
7907,328,3.96
7907,377,4.38
7907,579,3.87
7907,413,3.15
7908,505,2.79
7908,22,4.66
7908,504,3.24
7908,126,3.45
7908,445,2.64
7909,261,3.55
7909,560,3.59
7909,97,3.46
7909,277,2.21
7909,312,3.78
7910,2,3.96
7910,4,3.47
7910,60,3.49
7910,278,2.94
7910,37,3.71
7911,455,3.26
7911,378,2.33
7911,420,3.29
7911,46,3.42
7911,152,2.86
7912,244,4.32
7912,125,3.08
7912,52,3.66
7912,432,2.93
7912,319,3.79
7913,41,3.09
7913,455,3.8
7913,497,3.65
7913,162,4.27
7913,598,1.76
7914,420,3.6
7914,536,2.84
7914,165,3.19
7914,180,2.75
7914,575,2.2
7915,515,3.63
7915,338,2.53
7915,312,2.94
7915,157,3.1
7915,464,3.67
7916,211,4.46
7916,273,2.45
7916,264,3.19
7916,497,1.57
7916,589,3.71
7917,152,4.11
7917,383,3.44
7917,117,4.52
7917,491,4.85
7917,199,4.17
7918,420,4.38
7918,417,3.87
7918,329,2.36
7918,282,4.11
7918,456,2.92
7919,375,3.79
7919,520,3.5
7919,472,2.8
7919,573,3.26
7919,249,4.34
7920,495,2.39
7920,68,4.0
7920,61,3.63
7920,330,4.06
7920,192,2.71
7921,146,2.99
7921,363,3.81
7921,56,2.22
7921,440,2.74
7921,507,4.66
7922,470,3.35
7922,123,3.94
7922,571,3.51
7922,331,3.65
7922,199,3.89
7923,410,2.65
7923,2,4.2
7923,109,4.67
7923,486,4.7
7923,296,3.94
7924,229,3.13
7924,20,4.64
7924,263,4.86
7924,62,3.83
7924,161,4.46
7925,358,2.47
7925,386,2.61
7925,60,3.47
7925,47,3.78
7925,300,3.53
7926,123,4.34
7926,205,2.05
7926,101,2.29
7926,418,2.42
7926,406,3.49
7927,506,4.56
7927,476,2.38
7927,360,4.5
7927,151,4.51
7927,491,4.61
7928,0,3.37
7928,448,3.24
7928,113,3.19
7928,159,3.35
7928,458,3.26
7929,589,2.84
7929,479,3.47
7929,105,3.69
7929,449,3.35
7929,440,2.86
7930,218,2.17
7930,333,3.34
7930,9,4.14
7930,420,3.4
7930,302,3.12
7931,182,4.29
7931,469,3.92
7931,161,2.88
7931,583,2.25
7931,24,2.17
7932,301,4.03
7932,215,2.52
7932,524,3.64
7932,560,4.27
7932,103,2.79
7933,498,3.33
7933,416,4.09
7933,472,4.18
7933,407,4.44
7933,138,2.76
7934,171,3.12
7934,448,3.55
7934,35,3.09
7934,147,3.2
7934,356,2.91
7935,319,2.69
7935,252,2.76
7935,73,2.82
7935,405,3.57
7935,237,3.75
7936,588,4.21
7936,68,4.96
7936,326,4.95
7936,522,2.3
7936,316,4.66
7937,431,2.57
7937,279,2.47
7937,494,5.0
7937,129,3.83
7937,343,5.0
7938,428,4.33
7938,55,2.48
7938,289,3.22
7938,393,4.06
7938,478,3.33
7939,524,3.79
7939,161,3.2
7939,45,2.35
7939,209,3.8
7939,446,3.42
7940,21,2.59
7940,400,3.93
7940,110,3.86
7940,327,3.21
7940,359,2.89
7941,33,3.51
7941,189,2.92
7941,402,3.35
7941,66,3.95
7941,243,2.76
7942,263,3.63
7942,30,2.99
7942,482,2.36
7942,231,3.72
7942,95,3.49
7943,138,2.98
7943,158,4.81
7943,56,2.68
7943,442,4.96
7943,393,4.49
7944,449,2.9
7944,445,3.24
7944,415,2.32
7944,330,4.38
7944,293,3.61
7945,4,3.83
7945,332,3.92
7945,239,3.05
7945,183,2.87
7945,284,3.79
7946,160,3.2
7946,116,2.88
7946,421,3.95
7946,578,3.63
7946,284,3.38
7947,226,3.08
7947,342,4.04
7947,229,2.5
7947,170,2.8
7947,512,3.66
7948,444,3.4
7948,75,3.66
7948,477,3.71
7948,563,4.02
7948,12,3.8
7949,374,3.82
7949,567,4.55
7949,69,5.0
7949,245,2.66
7949,531,2.96
7950,32,2.36
7950,340,3.19
7950,463,2.92
7950,229,2.27
7950,191,3.7
7951,118,3.1
7951,228,3.73
7951,387,3.01
7951,454,3.2
7951,571,4.26
7952,573,3.74
7952,394,3.57
7952,303,4.3
7952,365,2.16
7952,340,4.35
7953,381,3.79
7953,136,2.82
7953,418,3.08
7953,112,4.54
7953,322,3.49
7954,122,3.37
7954,30,3.2
7954,451,3.47
7954,11,3.68
7954,356,3.43
7955,374,4.3
7955,509,3.42
7955,8,4.9
7955,372,2.55
7955,160,4.44
7956,382,3.19
7956,36,3.46
7956,575,3.49
7956,408,3.97
7956,544,3.82
7957,504,3.08
7957,273,3.09
7957,296,3.26
7957,94,4.23
7957,129,3.89
7958,195,3.45
7958,351,3.64
7958,596,4.24
7958,559,3.46
7958,444,4.18
7959,177,3.17
7959,325,4.21
7959,574,3.87
7959,406,3.85
7959,154,4.44
7960,408,2.5
7960,252,4.76
7960,321,5.0
7960,441,3.25
7960,25,2.42
7961,35,2.37
7961,392,3.25
7961,191,2.68
7961,342,3.36
7961,354,3.36
7962,64,3.95
7962,374,3.76
7962,89,3.2
7962,494,2.96
7962,457,4.24
7963,371,3.1
7963,77,5.0
7963,599,5.0
7963,205,5.0
7963,486,5.0
7964,533,3.04
7964,256,3.88
7964,342,3.67
7964,223,3.56
7964,68,3.13
7965,176,3.82
7965,465,4.39
7965,202,3.85
7965,273,3.36
7965,257,4.44
7966,342,3.16
7966,542,4.07
7966,20,3.72
7966,67,2.72
7966,504,2.85
7967,433,4.71
7967,163,3.98
7967,114,2.91
7967,202,5.0
7967,275,4.07
7968,426,4.03
7968,91,4.02
7968,406,3.21
7968,283,2.24
7968,385,3.13
7969,78,3.7
7969,327,4.08
7969,152,3.28
7969,441,4.83
7969,343,4.7
7970,254,3.51
7970,154,3.52
7970,144,2.7
7970,130,3.1
7970,267,4.07
7971,460,2.91
7971,40,2.76
7971,522,2.8
7971,97,2.56
7971,2,3.85
7972,109,4.13
7972,276,4.81
7972,540,3.43
7972,110,4.23
7972,171,3.35
7973,596,4.28
7973,453,4.75
7973,74,4.16
7973,571,2.75
7973,548,4.56
7974,279,3.91
7974,44,2.88
7974,568,2.32
7974,257,2.4
7974,252,4.42
7975,458,3.36
7975,309,2.3
7975,567,3.39
7975,122,2.6
7975,139,2.89
7976,411,5.0
7976,527,3.85
7976,112,3.15
7976,499,3.81
7976,255,2.37
7977,8,3.92
7977,14,2.74
7977,533,4.69
7977,18,3.99
7977,331,1.84
7978,527,3.71
7978,554,2.56
7978,12,3.4
7978,337,3.37
7978,520,2.77
7979,42,2.74
7979,559,1.96
7979,123,3.51
7979,274,3.51
7979,16,2.8
7980,197,4.96
7980,221,2.35
7980,289,4.35
7980,25,3.92
7980,348,3.45
7981,34,4.81
7981,566,2.4
7981,115,2.83
7981,49,4.08
7981,347,2.68
7982,385,2.52
7982,226,3.88
7982,349,2.87
7982,530,2.98
7982,442,3.45
7983,38,2.35
7983,188,3.27
7983,108,3.0
7983,241,2.73
7983,70,2.35
7984,99,3.01
7984,420,3.56
7984,424,2.57
7984,582,3.86
7984,310,3.02
7985,428,2.8
7985,22,3.78
7985,140,4.6
7985,76,3.33
7985,164,2.31
7986,297,3.06
7986,440,3.32
7986,458,3.34
7986,432,2.42
7986,264,3.25
7987,147,2.8
7987,517,3.19
7987,117,3.56
7987,152,3.49
7987,355,3.48
7988,579,4.66
7988,536,4.28
7988,194,3.85
7988,406,4.24
7988,162,3.99
7989,52,4.73
7989,468,3.25
7989,273,3.42
7989,521,3.97
7989,573,3.84
7990,269,4.24
7990,598,2.91
7990,328,4.28
7990,76,3.87
7990,176,4.49
7991,398,2.68
7991,4,2.69
7991,592,2.61
7991,152,3.74
7991,0,3.91
7992,250,2.44
7992,229,2.66
7992,80,2.62
7992,265,3.67
7992,443,4.82
7993,378,3.65
7993,427,3.75
7993,362,2.61
7993,507,3.89
7993,122,3.33
7994,429,3.33
7994,400,3.12
7994,362,3.43
7994,502,2.24
7994,524,3.72
7995,98,3.52
7995,216,3.16
7995,23,4.31
7995,292,3.68
7995,588,3.38
7996,353,3.9
7996,58,3.06
7996,310,2.93
7996,240,2.97
7996,513,3.35
7997,583,3.69
7997,405,3.75
7997,297,3.02
7997,102,2.96
7997,407,5.0
7998,277,3.76
7998,360,3.32
7998,40,3.52
7998,541,4.51
7998,394,3.43
7999,147,3.09
7999,577,4.03
7999,330,4.43
7999,194,5.0
7999,133,4.53
8000,130,3.56
8000,231,2.84
8000,23,4.24
8000,483,3.1
8000,151,3.8
8001,277,2.31
8001,565,3.26
8001,500,3.68
8001,394,4.0
8001,260,2.81
8002,96,3.0
8002,190,3.32
8002,423,2.57
8002,101,2.79
8002,222,3.17
8003,582,4.42
8003,372,3.35
8003,371,3.49
8003,501,1.58
8003,257,3.85
8004,328,2.19
8004,557,4.51
8004,406,2.48
8004,121,3.25
8004,516,3.53
8005,13,4.47
8005,330,4.82
8005,516,3.47
8005,204,4.02
8005,590,3.95
8006,251,4.42
8006,319,3.55
8006,37,5.0
8006,530,4.32
8006,224,3.48
8007,377,5.0
8007,277,4.84
8007,285,4.8
8007,144,3.7
8007,485,3.71
8008,527,5.0
8008,543,5.0
8008,361,3.69
8008,578,4.39
8008,558,4.63
8009,522,3.6
8009,127,3.3
8009,176,2.68
8009,15,3.91
8009,443,4.01
8010,392,4.0
8010,381,3.45
8010,390,4.33
8010,200,4.1
8010,182,2.72
8011,379,3.5
8011,424,3.08
8011,145,2.94
8011,469,2.83
8011,446,4.17
8012,167,2.45
8012,142,2.86
8012,245,3.05
8012,424,2.68
8012,551,2.82
8013,241,2.97
8013,84,3.44
8013,178,3.44
8013,481,3.94
8013,348,3.0
8014,236,4.41
8014,260,4.6
8014,125,3.65
8014,545,4.26
8014,210,3.03
8015,352,4.29
8015,347,3.18
8015,481,3.57
8015,574,3.06
8015,33,4.19
8016,164,5.0
8016,137,3.77
8016,526,4.69
8016,18,3.63
8016,90,3.56
8017,465,2.91
8017,509,2.78
8017,82,3.82
8017,27,2.92
8017,430,4.02
8018,133,2.69
8018,577,3.89
8018,303,3.37
8018,371,4.02
8018,18,3.04
8019,136,4.3
8019,395,4.28
8019,585,2.57
8019,293,3.46
8019,273,3.11
8020,465,2.7
8020,228,3.82
8020,373,3.88
8020,218,4.02
8020,284,4.44
8021,97,2.84
8021,288,3.23
8021,252,4.13
8021,74,5.0
8021,31,3.93
8022,222,4.31
8022,190,5.0
8022,244,5.0
8022,126,4.64
8022,541,4.0
8023,441,3.31
8023,437,4.81
8023,479,5.0
8023,586,3.9
8023,51,4.44
8024,434,3.02
8024,432,2.79
8024,498,2.98
8024,263,3.5
8024,481,2.45
8025,493,3.89
8025,139,3.54
8025,52,4.72
8025,99,3.17
8025,81,3.53
8026,62,3.68
8026,302,3.73
8026,1,3.01
8026,564,3.73
8026,235,3.48
8027,521,5.0
8027,256,3.58
8027,252,4.24
8027,479,4.22
8027,571,3.14
8028,177,3.15
8028,403,4.56
8028,18,2.38
8028,86,3.69
8028,559,1.54
8029,457,4.38
8029,480,2.0
8029,487,3.28
8029,354,3.91
8029,227,4.59
8030,192,3.95
8030,289,3.08
8030,145,3.23
8030,136,2.84
8030,332,4.24
8031,216,2.73
8031,231,2.25
8031,132,2.39
8031,137,3.16
8031,270,2.94
8032,131,2.36
8032,368,2.08
8032,504,2.94
8032,488,3.21
8032,461,3.25
8033,185,4.16
8033,466,2.93
8033,467,3.04
8033,258,2.98
8033,370,2.95
8034,456,3.05
8034,347,2.82
8034,49,3.01
8034,168,3.98
8034,109,4.17
8035,533,4.49
8035,538,3.58
8035,352,4.86
8035,191,4.6
8035,95,3.55
8036,102,2.84
8036,288,3.41
8036,538,2.65
8036,316,4.14
8036,442,2.27
8037,35,2.77
8037,232,2.64
8037,387,3.27
8037,194,3.6
8037,543,3.24
8038,235,2.67
8038,596,2.53
8038,405,3.92
8038,547,3.55
8038,500,3.34
8039,555,3.07
8039,517,4.92
8039,304,3.11
8039,180,3.68
8039,16,3.28
8040,292,3.89
8040,473,3.84
8040,339,3.71
8040,573,4.5
8040,252,3.98
8041,377,3.99
8041,515,4.15
8041,318,3.88
8041,457,5.0
8041,486,3.6
8042,57,3.74
8042,392,4.5
8042,590,2.63
8042,250,3.45
8042,181,3.08
8043,538,3.02
8043,348,3.18
8043,247,4.05
8043,133,4.43
8043,55,3.86
8044,153,3.75
8044,324,3.41
8044,317,3.05
8044,417,4.12
8044,83,5.0
8045,429,3.76
8045,485,2.63
8045,296,2.7
8045,421,2.67
8045,455,3.06
8046,463,3.27
8046,537,2.95
8046,69,3.5
8046,532,2.86
8046,583,2.42
8047,529,2.86
8047,444,3.96
8047,220,3.58
8047,424,3.49
8047,80,3.58
8048,230,4.54
8048,587,4.35
8048,333,2.79
8048,297,1.97
8048,335,3.58
8049,599,4.03
8049,138,2.69
8049,66,3.58
8049,117,3.8
8049,573,3.6
8050,343,5.0
8050,448,4.45
8050,177,2.94
8050,235,5.0
8050,340,4.28
8051,52,4.03
8051,89,3.54
8051,287,3.57
8051,471,3.47
8051,218,2.79
8052,506,3.03
8052,499,4.17
8052,584,2.9
8052,432,3.08
8052,140,4.58
8053,410,4.19
8053,201,3.68
8053,517,3.43
8053,597,4.02
8053,388,2.64
8054,361,1.99
8054,299,3.79
8054,576,2.52
8054,505,3.03
8054,475,3.73
8055,583,2.49
8055,87,3.35
8055,490,3.33
8055,567,4.61
8055,157,3.47
8056,138,3.19
8056,20,4.48
8056,45,3.99
8056,563,2.68
8056,126,3.32
8057,23,4.58
8057,30,4.5
8057,99,2.55
8057,261,4.05
8057,182,3.08
8058,516,3.2
8058,417,3.31
8058,426,3.22
8058,59,3.66
8058,404,2.67
8059,186,3.42
8059,327,3.99
8059,87,3.02
8059,329,2.66
8059,500,3.42
