User_ID,Age,Skin_Type,Skin_Tone,Climate,Diet,Hormonal_Status,Budget_Level,Acne_Severity,Dryness_Severity,Pigmentation_Severity,Aging_Severity,Sensitivity_Severity
9276,32,Dry,Fair,Temperate,High_Dairy,Teen,Low,2.0726954388110794,8.653629264222875,0.0,0.0,0.0
9277,30,Normal,Dusky,Dry,Vegan,Pregnant,Medium,0.0,0.0,3.156873522347265,0.0,0.0
9278,26,Sensitive,Dusky,Humid,Vegan,Pregnant,High,0.0,0.0,3.346580155596569,0.0,5.055172582772328
9279,34,Oily,Deep,Dry,Junk_Food,Teen,Medium,10.0,0.0,5.560496265151467,0.0,0.0
9280,43,Sensitive,Dusky,Humid,Balanced,Stable,Medium,0.0,0.0,5.3900643592673125,2.4,6.878855511121547
9281,44,Sensitive,Medium,Cold,High_Dairy,Pregnant,High,0.0,3.571991335249982,0.0,2.6999999999999997,6.369694342245918
9282,40,Dry,Fair,Humid,Vegan,PCOS,Medium,0.0,8.719217715402218,0.0,1.5,0.0
9283,36,Normal,Dusky,Humid,Junk_Food,Pregnant,High,2.919817471184893,0.0,3.0846353355902147,0.3,0.0
9284,47,Dry,Fair,Dry,Junk_Food,Teen,Low,7.8971544216259995,6.673738698102669,0.0,3.5999999999999996,0.0
9285,43,Oily,Very_Fair,Dry,High_Dairy,PCOS,High,6.2713791623026385,0.0,0.0,2.4,0.0
9286,36,Dry,Deep,Dry,Balanced,PCOS,Low,0.0,8.084886773204133,4.721451712192386,0.3,0.0
9287,27,Dry,Dusky,Cold,High_Sugar,Pregnant,Medium,3.779939165649382,10.0,3.8149119383798613,0.0,0.0
9288,23,Dry,Fair,Dry,Junk_Food,Teen,Medium,6.968259264004484,7.618592230216686,0.0,0.0,0.0
9289,38,Oily,Very_Fair,Cold,High_Dairy,Teen,Low,10.0,2.633488306066841,0.0,0.8999999999999999,0.0
9290,29,Oily,Deep,Temperate,Vegan,Pregnant,High,7.00970336018676,0.0,3.8125892756365607,0.0,0.0
9291,27,Dry,Deep,Dry,High_Sugar,Stable,Low,2.2603058288785336,8.509766828143901,3.974177796893345,0.0,0.0
9292,41,Dry,Very_Fair,Dry,High_Sugar,PCOS,Medium,2.8319709772614603,7.641499153822326,0.0,1.7999999999999998,0.0
9293,21,Sensitive,Dusky,Temperate,Balanced,Teen,Low,4.527260535124306,0.0,3.4209602315312435,0.0,6.877861776241401
9294,22,Normal,Dusky,Temperate,High_Dairy,Teen,Low,3.053233113851945,0.0,5.60863429924629,0.0,0.0
9295,28,Sensitive,Fair,Temperate,Balanced,Pregnant,Low,0.0,0.0,0.0,0.0,6.983572661939184
9296,26,Normal,Medium,Humid,Junk_Food,Pregnant,Medium,2.2903826203991127,0.0,0.0,0.0,0.0
9297,31,Normal,Fair,Humid,Junk_Food,Stable,High,2.5938744575249215,0.0,0.0,0.0,0.0
9298,43,Dry,Fair,Humid,High_Dairy,Pregnant,High,0.0,6.108480991020606,0.0,2.4,0.0
9299,41,Sensitive,Fair,Temperate,Vegan,Teen,Medium,4.3116845354563464,0.0,0.0,1.7999999999999998,6.238367188814408
9300,15,Normal,Very_Fair,Cold,Junk_Food,PCOS,Medium,2.0973471784675493,2.026912864235353,0.0,0.0,0.0
9301,48,Normal,Deep,Dry,Junk_Food,Teen,Low,8.468102609241662,0.0,4.003327686159476,3.9,0.0
9302,18,Oily,Deep,Humid,Vegan,Teen,High,10.0,0.0,4.545870718736495,0.0,0.0
9303,38,Normal,Medium,Temperate,High_Sugar,Pregnant,High,2.6160002055308245,0.0,0.0,0.8999999999999999,0.0
9304,35,Dry,Dusky,Dry,High_Dairy,Stable,High,0.0,7.171715247663634,3.5435061556590792,0.0,0.0
9305,47,Combination,Fair,Humid,High_Sugar,PCOS,Medium,2.0664294811176314,0.0,0.0,3.5999999999999996,0.0
9306,21,Oily,Very_Fair,Temperate,Balanced,Pregnant,High,5.618892433393539,0.0,0.0,0.0,0.0
9307,15,Combination,Very_Fair,Dry,Vegan,PCOS,Low,0.0,0.0,0.0,0.0,0.0
9308,17,Dry,Fair,Humid,High_Dairy,Pregnant,High,0.0,6.039175963136756,0.0,0.0,0.0
9309,29,Combination,Very_Fair,Humid,Vegan,PCOS,High,0.0,0.0,0.0,0.0,0.0
9310,45,Normal,Very_Fair,Humid,Vegan,Teen,Low,3.2992041313325475,0.0,0.0,3.0,0.0
9311,30,Combination,Fair,Humid,High_Sugar,Teen,Low,5.864595857313516,0.0,0.0,0.0,0.0
9312,24,Sensitive,Medium,Humid,High_Sugar,Pregnant,Medium,3.0678317591268254,0.0,0.0,0.0,5.974906939747028
9313,43,Dry,Very_Fair,Temperate,Balanced,Pregnant,Medium,0.0,6.359980187774949,0.0,2.4,0.0
9314,20,Sensitive,Deep,Dry,High_Dairy,Teen,Low,2.3827654550528337,0.0,4.85434532082717,0.0,5.3531235125069045
9315,43,Combination,Deep,Humid,Vegan,Pregnant,High,0.0,0.0,4.6597808808346475,2.4,0.0
9316,31,Sensitive,Deep,Dry,Balanced,PCOS,High,0.0,0.0,3.5718668847803947,0.0,7.598396303512202
9317,36,Oily,Fair,Humid,Vegan,PCOS,Low,5.199919791219562,0.0,0.0,0.3,0.0
9318,38,Combination,Deep,Temperate,Balanced,Pregnant,Medium,0.0,0.0,4.161260051460984,0.8999999999999999,0.0
9319,31,Sensitive,Dusky,Temperate,Vegan,PCOS,Low,0.0,0.0,5.284529827061206,0.0,7.2474596736624255
9320,35,Normal,Very_Fair,Dry,High_Sugar,PCOS,High,2.28955691749554,0.0,0.0,0.0,0.0
9321,25,Combination,Medium,Humid,Junk_Food,Teen,High,6.0324321705462225,0.0,0.0,0.0,0.0
9322,21,Oily,Deep,Temperate,Balanced,Stable,Medium,7.73701582138451,0.0,5.25685126476704,0.0,0.0
9323,19,Normal,Fair,Humid,Balanced,PCOS,Medium,0.0,0.0,0.0,0.0,0.0
9324,35,Combination,Medium,Humid,Junk_Food,Pregnant,Medium,3.2410968160523774,0.0,0.0,0.0,0.0
9325,32,Normal,Fair,Cold,High_Sugar,Stable,Low,3.5662340163357182,2.8797588449369953,0.0,0.0,0.0
9326,49,Combination,Medium,Temperate,Balanced,PCOS,Medium,0.0,0.0,0.0,4.2,0.0
9327,34,Combination,Medium,Dry,High_Sugar,Stable,Low,3.1212171819522587,0.0,0.0,0.0,0.0
9328,29,Dry,Very_Fair,Dry,Vegan,Stable,Low,0.0,7.299696634413134,0.0,0.0,0.0
9329,19,Sensitive,Medium,Humid,Vegan,Stable,Low,0.0,0.0,0.0,0.0,7.2828374454261615
9330,27,Combination,Dusky,Humid,Junk_Food,Teen,Medium,5.10684769527891,0.0,5.5104997874521295,0.0,0.0
9331,26,Oily,Dusky,Humid,High_Dairy,Stable,Low,7.857570183723218,0.0,5.205511507834259,0.0,0.0
9332,35,Sensitive,Dusky,Cold,High_Sugar,Teen,Medium,5.651470614418866,3.128679129940803,5.3397612805123895,0.0,6.2666950972668864
9333,20,Dry,Fair,Humid,High_Dairy,Pregnant,Low,0.0,7.622128893196688,0.0,0.0,0.0
9334,21,Sensitive,Very_Fair,Humid,High_Dairy,Pregnant,Low,0.0,0.0,0.0,0.0,5.71500147402021
9335,40,Sensitive,Fair,Dry,High_Sugar,Stable,Medium,3.66424516578368,0.0,0.0,1.5,7.7416722297519165
9336,22,Combination,Deep,Cold,High_Dairy,Teen,Low,3.3924850255378454,2.8744997791684437,3.984793830753666,0.0,0.0
9337,23,Oily,Dusky,Dry,Balanced,PCOS,High,6.067301552255074,0.0,4.660131188512072,0.0,0.0
9338,41,Combination,Very_Fair,Cold,Vegan,Pregnant,Low,0.0,2.337538558470193,0.0,1.7999999999999998,0.0
9339,18,Oily,Dusky,Cold,Junk_Food,PCOS,Medium,10.0,3.388131673618961,3.67723305370385,0.0,0.0
9340,35,Oily,Very_Fair,Temperate,High_Sugar,Stable,High,9.841683747638582,0.0,0.0,0.0,0.0
9341,45,Normal,Fair,Temperate,Junk_Food,Teen,Medium,7.601071163036689,0.0,0.0,3.0,0.0
9342,35,Combination,Fair,Temperate,Vegan,PCOS,Low,0.0,0.0,0.0,0.0,0.0
9343,39,Dry,Dusky,Dry,Junk_Food,Teen,Medium,8.008106183213084,6.445038827301802,5.156680215939115,1.2,0.0
9344,29,Sensitive,Medium,Temperate,High_Sugar,Pregnant,Low,2.9381522333901913,0.0,0.0,0.0,5.9694994468487605
9345,49,Normal,Very_Fair,Temperate,Junk_Food,Pregnant,High,2.7115260146505245,0.0,0.0,4.2,0.0
9346,42,Dry,Deep,Dry,High_Dairy,Teen,Medium,2.3058253011821632,8.090857799131912,4.895689020505876,2.1,0.0
9347,28,Combination,Medium,Cold,High_Dairy,Pregnant,High,0.0,2.3052423969340206,0.0,0.0,0.0
9348,18,Oily,Fair,Cold,Vegan,Pregnant,High,7.176892369530352,2.259340297253627,0.0,0.0,0.0
9349,34,Combination,Very_Fair,Humid,High_Dairy,Pregnant,Low,0.0,0.0,0.0,0.0,0.0
9350,48,Combination,Medium,Humid,Junk_Food,PCOS,Medium,2.626692919848193,0.0,0.0,3.9,0.0
9351,26,Normal,Deep,Temperate,Balanced,Pregnant,Medium,0.0,0.0,3.1323674904740297,0.0,0.0
9352,47,Dry,Medium,Dry,Junk_Food,Teen,Medium,5.2794521206021825,6.782204473159369,0.0,3.5999999999999996,0.0
9353,38,Normal,Deep,Cold,Balanced,Pregnant,High,0.0,2.533392761708628,5.245067090114775,0.8999999999999999,0.0
9354,34,Dry,Fair,Dry,Junk_Food,Teen,Low,6.620900856700244,6.747278616171712,0.0,0.0,0.0
9355,19,Normal,Very_Fair,Humid,Balanced,Teen,High,3.642883333683694,0.0,0.0,0.0,0.0
9356,44,Sensitive,Fair,Temperate,Balanced,PCOS,Medium,0.0,0.0,0.0,2.6999999999999997,5.4476093121019025
9357,38,Oily,Very_Fair,Humid,High_Sugar,Teen,Low,10.0,0.0,0.0,0.8999999999999999,0.0
9358,21,Oily,Medium,Humid,High_Sugar,PCOS,Low,8.603608636004061,0.0,0.0,0.0,0.0
9359,30,Oily,Fair,Cold,Junk_Food,Teen,Low,10.0,2.072162344218189,0.0,0.0,0.0
9360,29,Sensitive,Very_Fair,Dry,High_Dairy,Teen,Low,2.7835662427782766,0.0,0.0,0.0,5.841837131598622
9361,37,Sensitive,Deep,Cold,High_Sugar,PCOS,Low,2.63687212725375,2.184403785308935,3.001901696442104,0.6,6.559067064853321
9362,26,Oily,Very_Fair,Cold,Balanced,PCOS,Medium,7.94712943260031,2.4602086101932974,0.0,0.0,0.0
9363,43,Oily,Fair,Humid,Junk_Food,Teen,Medium,10.0,0.0,0.0,2.4,0.0
9364,29,Dry,Fair,Temperate,High_Dairy,Teen,Medium,3.5751427693163556,6.941993192989733,0.0,0.0,0.0
9365,43,Dry,Medium,Humid,Junk_Food,Stable,Medium,2.750447593643811,7.767316217647547,0.0,2.4,0.0
9366,35,Combination,Deep,Dry,Balanced,Teen,High,3.0857574852014578,0.0,4.503265886981317,0.0,0.0
9367,29,Normal,Very_Fair,Temperate,High_Sugar,PCOS,Low,3.487531727115428,0.0,0.0,0.0,0.0
9368,28,Dry,Fair,Cold,High_Sugar,Teen,Low,8.60237989912965,10.0,0.0,0.0,0.0
9369,30,Dry,Very_Fair,Dry,Vegan,Stable,Medium,0.0,6.7245950696935335,0.0,0.0,0.0
9370,29,Dry,Dusky,Dry,Vegan,Teen,Medium,4.839231602782348,6.667093441314043,5.592645859893005,0.0,0.0
9371,18,Dry,Deep,Dry,Junk_Food,Pregnant,Low,3.162168388031663,8.516080896810404,5.946677979145108,0.0,0.0
9372,41,Sensitive,Deep,Dry,Junk_Food,Stable,High,3.751405544381803,0.0,5.449511281229354,1.7999999999999998,5.619515169775039
9373,37,Combination,Dusky,Humid,High_Dairy,PCOS,High,0.0,0.0,5.579719965607184,0.6,0.0
9374,43,Dry,Deep,Dry,High_Sugar,Pregnant,Low,2.3315143859244296,7.5381541623785875,4.50703519610737,2.4,0.0
9375,23,Normal,Dusky,Humid,High_Sugar,PCOS,Medium,3.0374822790303737,0.0,5.169438349089921,0.0,0.0
9376,21,Dry,Very_Fair,Temperate,Vegan,Teen,Low,3.188100893958564,7.369937193090447,0.0,0.0,0.0
9377,18,Sensitive,Dusky,Dry,Balanced,Stable,Medium,0.0,0.0,4.977062296587777,0.0,7.047109419811112
9378,19,Oily,Medium,Humid,Balanced,PCOS,Low,6.750128810659685,0.0,0.0,0.0,0.0
9379,19,Oily,Dusky,Dry,Vegan,Teen,Low,7.985834584661541,0.0,5.832045792301368,0.0,0.0
9380,25,Combination,Very_Fair,Temperate,Junk_Food,PCOS,Medium,3.854819413124808,0.0,0.0,0.0,0.0
9381,42,Oily,Deep,Cold,High_Sugar,Pregnant,Low,9.969068768733479,2.191417785215233,5.848578081064117,2.1,0.0
9382,30,Dry,Medium,Temperate,High_Sugar,Teen,Low,6.9401190788676566,7.888806952366945,0.0,0.0,0.0
9383,44,Sensitive,Dusky,Cold,High_Sugar,Stable,High,3.828303846232201,2.2763079492559184,4.908787545660738,2.6999999999999997,7.75845637264168
9384,18,Combination,Very_Fair,Humid,Balanced,Teen,High,4.509572182718401,0.0,0.0,0.0,0.0
9385,16,Dry,Medium,Temperate,Junk_Food,PCOS,Medium,2.574255627801329,8.856141543138843,0.0,0.0,0.0
9386,17,Oily,Medium,Humid,Balanced,Teen,Low,8.438372574567865,0.0,0.0,0.0,0.0
9387,35,Normal,Medium,Temperate,Junk_Food,PCOS,High,2.193215910710485,0.0,0.0,0.0,0.0
9388,20,Dry,Dusky,Dry,Vegan,Stable,Medium,0.0,6.354355258822989,5.284959809216675,0.0,0.0
9389,32,Normal,Very_Fair,Cold,Junk_Food,PCOS,High,2.551726340999382,3.73825977292151,0.0,0.0,0.0
9390,19,Normal,Very_Fair,Dry,Balanced,Pregnant,High,0.0,0.0,0.0,0.0,0.0
9391,23,Combination,Very_Fair,Humid,High_Sugar,PCOS,Low,3.715210425978066,0.0,0.0,0.0,0.0
9392,34,Sensitive,Fair,Dry,Balanced,Stable,High,0.0,0.0,0.0,0.0,5.349444569548358
9393,42,Oily,Deep,Cold,Vegan,Pregnant,High,7.129401375810318,3.4789192346989344,5.047925582001716,2.1,0.0
9394,40,Oily,Very_Fair,Cold,High_Sugar,Stable,Low,8.05816973689696,3.223952789383965,0.0,1.5,0.0
9395,32,Dry,Fair,Cold,Balanced,Teen,Medium,3.753009528773082,10.0,0.0,0.0,0.0
9396,33,Oily,Fair,Cold,High_Sugar,Stable,Low,10.0,3.987317161940701,0.0,0.0,0.0
9397,17,Combination,Medium,Cold,Vegan,Pregnant,Low,0.0,2.256991129615893,0.0,0.0,0.0
9398,23,Oily,Deep,Humid,Junk_Food,PCOS,Medium,9.586292910311162,0.0,4.048589349082283,0.0,0.0
9399,45,Dry,Medium,Dry,Junk_Food,Teen,High,5.927098308630206,7.873527871186277,0.0,3.0,0.0
9400,31,Oily,Deep,Temperate,High_Dairy,Stable,Low,5.06151941732919,0.0,5.724771112161367,0.0,0.0
9401,37,Sensitive,Medium,Dry,High_Sugar,PCOS,Low,2.637052944719204,0.0,0.0,0.6,5.451085097405068
9402,48,Normal,Dusky,Dry,Vegan,Stable,Low,0.0,0.0,4.299573733344426,3.9,0.0
9403,19,Normal,Deep,Humid,Balanced,PCOS,Medium,0.0,0.0,4.5419582463675,0.0,0.0
9404,29,Normal,Fair,Humid,Balanced,Stable,Low,0.0,0.0,0.0,0.0,0.0
9405,17,Sensitive,Fair,Humid,High_Dairy,Teen,Low,2.156058841921306,0.0,0.0,0.0,7.397239857489376
9406,33,Combination,Deep,Humid,Balanced,Teen,Medium,4.212329546170307,0.0,4.535386173187402,0.0,0.0
9407,42,Dry,Medium,Dry,Vegan,Teen,High,2.557891392057016,8.779743796551543,0.0,2.1,0.0
9408,17,Sensitive,Dusky,Cold,Vegan,PCOS,Low,0.0,3.5883503410031166,3.7011400183502534,0.0,7.207958595377129
9409,18,Dry,Dusky,Cold,Junk_Food,Teen,High,4.558065361832077,10.0,5.751895140772142,0.0,0.0
9410,38,Combination,Very_Fair,Humid,High_Sugar,Teen,Medium,8.017703673358772,0.0,0.0,0.8999999999999999,0.0
9411,45,Sensitive,Deep,Temperate,High_Sugar,Teen,High,7.0977353983018485,0.0,3.1677461393180586,3.0,5.375882951994087
9412,25,Oily,Dusky,Dry,Balanced,PCOS,Medium,8.883138628129444,0.0,4.1790030250801475,0.0,0.0
9413,15,Combination,Medium,Dry,High_Sugar,Teen,Medium,6.205148998568168,0.0,0.0,0.0,0.0
9414,23,Normal,Medium,Temperate,High_Dairy,Pregnant,High,0.0,0.0,0.0,0.0,0.0
9415,31,Sensitive,Fair,Humid,High_Sugar,Teen,High,5.523891679769188,0.0,0.0,0.0,7.426182883721484
9416,15,Combination,Dusky,Dry,Balanced,Stable,Low,0.0,0.0,3.50419507543861,0.0,0.0
9417,17,Combination,Dusky,Temperate,High_Sugar,PCOS,Medium,3.4118740176851095,0.0,3.4527289439067426,0.0,0.0
9418,40,Sensitive,Medium,Cold,Vegan,Teen,High,4.4559931267809,3.005833820594684,0.0,1.5,6.237280834405608
9419,45,Normal,Fair,Temperate,Vegan,Teen,Low,3.010346461023241,0.0,0.0,3.0,0.0
9420,40,Normal,Dusky,Temperate,Junk_Food,Teen,Medium,5.639609048319519,0.0,5.568592453763334,1.5,0.0
9421,37,Combination,Medium,Humid,Junk_Food,Stable,Low,3.5224890926031036,0.0,0.0,0.6,0.0
9422,44,Dry,Fair,Dry,Junk_Food,Stable,Low,2.7458962162179805,8.932902375706018,0.0,2.6999999999999997,0.0
9423,24,Combination,Fair,Temperate,Junk_Food,Stable,Medium,3.6641230358189905,0.0,0.0,0.0,0.0
9424,22,Sensitive,Medium,Dry,High_Sugar,Teen,Low,7.204851245901356,0.0,0.0,0.0,5.29691452034969
9425,39,Sensitive,Fair,Dry,Balanced,PCOS,High,0.0,0.0,0.0,1.2,7.068715175489534
9426,36,Sensitive,Fair,Humid,High_Sugar,PCOS,Low,2.262687128898063,0.0,0.0,0.3,7.927773999319799
9427,29,Normal,Very_Fair,Cold,Balanced,Stable,Low,0.0,2.0993980541625996,0.0,0.0,0.0
9428,24,Oily,Fair,Dry,Balanced,Teen,Medium,9.52143509501682,0.0,0.0,0.0,0.0
9429,34,Sensitive,Dusky,Humid,Balanced,PCOS,High,0.0,0.0,4.751887388305008,0.0,6.538743170049499
9430,37,Sensitive,Fair,Humid,Balanced,Teen,High,4.220293106514227,0.0,0.0,0.6,5.004664744130652
9431,15,Dry,Dusky,Temperate,Vegan,Pregnant,High,0.0,7.691449022521121,4.844865416252756,0.0,0.0
9432,16,Dry,Medium,Dry,Balanced,Stable,High,0.0,6.627224335991866,0.0,0.0,0.0
9433,33,Combination,Fair,Humid,High_Sugar,Stable,Low,3.31827345138445,0.0,0.0,0.0,0.0
9434,28,Combination,Medium,Cold,Balanced,Pregnant,High,0.0,3.3079627827105007,0.0,0.0,0.0
9435,22,Combination,Deep,Temperate,Vegan,Teen,High,3.590465922186098,0.0,3.7778675039356084,0.0,0.0
9436,26,Sensitive,Fair,Cold,High_Sugar,PCOS,Medium,2.8331267988717688,2.5448931700860022,0.0,0.0,7.3091743245318055
9437,40,Dry,Medium,Humid,High_Dairy,PCOS,High,0.0,7.855800423875916,0.0,1.5,0.0
9438,41,Combination,Deep,Temperate,High_Sugar,Pregnant,Medium,2.3024271163061645,0.0,4.70283074313196,1.7999999999999998,0.0
9439,43,Dry,Dusky,Dry,Vegan,Stable,High,0.0,8.709776524525278,5.498395045343479,2.4,0.0
9440,29,Sensitive,Dusky,Temperate,Vegan,Teen,Low,4.6736142144738775,0.0,5.7510237245713025,0.0,5.564625711606899
9441,15,Sensitive,Dusky,Temperate,Junk_Food,Pregnant,High,3.439264171312073,0.0,4.933090289678134,0.0,5.1001695344658815
9442,42,Combination,Dusky,Cold,High_Dairy,Pregnant,Medium,0.0,3.5564109045492516,3.6215789598058614,2.1,0.0
9443,17,Sensitive,Dusky,Dry,Balanced,Stable,High,0.0,0.0,5.751026739862546,0.0,7.505834477869068
9444,32,Sensitive,Very_Fair,Humid,Vegan,PCOS,Low,0.0,0.0,0.0,0.0,7.306680366085043
9445,48,Dry,Medium,Cold,Junk_Food,Teen,Medium,6.80381399816685,10.0,0.0,3.9,0.0
9446,46,Oily,Deep,Dry,Junk_Food,Teen,Low,10.0,0.0,3.3738493519946204,3.3,0.0
9447,43,Normal,Deep,Humid,Balanced,Stable,High,0.0,0.0,5.927371368391544,2.4,0.0
9448,39,Combination,Fair,Temperate,High_Sugar,Teen,High,6.9365827709033105,0.0,0.0,1.2,0.0
9449,40,Oily,Medium,Dry,High_Dairy,Teen,Medium,10.0,0.0,0.0,1.5,0.0
9450,22,Combination,Very_Fair,Cold,Balanced,Teen,Low,3.4269496782899114,3.4844947061993534,0.0,0.0,0.0
9451,33,Oily,Very_Fair,Humid,Balanced,Teen,Low,10.0,0.0,0.0,0.0,0.0
9452,36,Sensitive,Medium,Humid,High_Sugar,Stable,Medium,3.246251370226214,0.0,0.0,0.3,7.3607515859454775
9453,43,Combination,Dusky,Dry,High_Sugar,Teen,High,7.440946276185756,0.0,3.277496497137881,2.4,0.0
9454,47,Oily,Dusky,Dry,Vegan,PCOS,High,5.9677076529188895,0.0,5.773785783404559,3.5999999999999996,0.0
9455,49,Normal,Medium,Temperate,High_Sugar,Stable,Low,2.342388334419033,0.0,0.0,4.2,0.0
9456,17,Sensitive,Deep,Humid,High_Sugar,Teen,Medium,6.348295877810941,0.0,4.252554274068338,0.0,7.600727080750751
9457,33,Combination,Dusky,Temperate,High_Dairy,Pregnant,Low,0.0,0.0,5.249208174751068,0.0,0.0
9458,24,Combination,Fair,Temperate,High_Dairy,Stable,High,0.0,0.0,0.0,0.0,0.0
9459,41,Oily,Very_Fair,Cold,High_Dairy,PCOS,High,8.240825045481209,3.982591273152768,0.0,1.7999999999999998,0.0
9460,29,Combination,Dusky,Cold,Balanced,Teen,Low,4.924461169602798,3.7842106780506226,4.69690149377801,0.0,0.0
9461,25,Sensitive,Deep,Dry,High_Dairy,Teen,High,2.9039088312020183,0.0,5.171114882008638,0.0,7.847829195412366
9462,40,Dry,Dusky,Dry,High_Dairy,Pregnant,High,0.0,8.97068280828702,4.839676381733257,1.5,0.0
9463,38,Oily,Dusky,Dry,Junk_Food,Pregnant,Medium,10.0,0.0,3.604725637820372,0.8999999999999999,0.0
9464,27,Normal,Very_Fair,Cold,High_Dairy,Stable,Medium,0.0,3.2776794954638024,0.0,0.0,0.0
9465,46,Combination,Fair,Temperate,Balanced,Stable,Medium,0.0,0.0,0.0,3.3,0.0
9466,18,Sensitive,Fair,Temperate,Junk_Food,Stable,High,2.4502797053590135,0.0,0.0,0.0,6.1860373228654195
9467,27,Combination,Deep,Cold,Balanced,Pregnant,Medium,0.0,2.9851510791069664,5.798088198960643,0.0,0.0
9468,23,Normal,Medium,Dry,Balanced,Stable,Low,0.0,0.0,0.0,0.0,0.0
9469,48,Sensitive,Medium,Dry,Junk_Food,Stable,High,3.955117507995041,0.0,0.0,3.9,5.741307003044516
9470,21,Normal,Medium,Temperate,Junk_Food,Teen,Low,4.938610997009418,0.0,0.0,0.0,0.0
9471,15,Sensitive,Deep,Humid,Junk_Food,Stable,High,3.037776904069526,0.0,5.348742767938708,0.0,6.565972219933874
9472,26,Dry,Dusky,Humid,Junk_Food,Stable,Low,3.8662712387080336,7.912247571990125,4.4509632218219615,0.0,0.0
9473,35,Sensitive,Fair,Humid,Balanced,Pregnant,Medium,0.0,0.0,0.0,0.0,7.310878524308974
9474,25,Normal,Fair,Humid,Junk_Food,Stable,High,3.907403071424824,0.0,0.0,0.0,0.0
9475,28,Oily,Dusky,Dry,High_Sugar,PCOS,High,8.882632792920319,0.0,3.640065423639979,0.0,0.0
9476,48,Dry,Fair,Cold,High_Dairy,Pregnant,Low,0.0,10.0,0.0,3.9,0.0
9477,48,Combination,Fair,Cold,High_Dairy,Teen,High,2.741640713960016,3.443330467842175,0.0,3.9,0.0
9478,39,Dry,Medium,Humid,High_Sugar,Stable,Low,2.595099928861448,8.269559479712658,0.0,1.2,0.0
9479,18,Dry,Medium,Cold,Balanced,Teen,Medium,4.516664252067354,10.0,0.0,0.0,0.0
9480,40,Combination,Very_Fair,Temperate,Balanced,Teen,Low,2.91781615729108,0.0,0.0,1.5,0.0
9481,30,Sensitive,Very_Fair,Humid,High_Dairy,Stable,Low,0.0,0.0,0.0,0.0,6.5724850589464126
9482,24,Dry,Fair,Dry,Vegan,PCOS,High,0.0,8.53675455422977,0.0,0.0,0.0
9483,16,Dry,Medium,Humid,High_Sugar,PCOS,Medium,2.802115121185415,7.9796029150344845,0.0,0.0,0.0
9484,49,Oily,Very_Fair,Temperate,High_Sugar,Teen,Medium,10.0,0.0,0.0,4.2,0.0
9485,33,Oily,Very_Fair,Cold,High_Dairy,Stable,Medium,8.026880647338825,3.460586217007359,0.0,0.0,0.0
9486,20,Normal,Medium,Cold,Junk_Food,Teen,Medium,7.5459792172334925,3.532881951146985,0.0,0.0,0.0
9487,33,Combination,Very_Fair,Cold,Vegan,Pregnant,High,0.0,2.830330831373625,0.0,0.0,0.0
9488,22,Sensitive,Dusky,Dry,Balanced,Teen,High,3.049103020715874,0.0,4.019513676912915,0.0,5.477133580229297
9489,28,Sensitive,Dusky,Humid,Balanced,Pregnant,High,0.0,0.0,4.3133555449852174,0.0,7.432135841392814
9490,24,Normal,Medium,Dry,Balanced,Stable,Medium,0.0,0.0,0.0,0.0,0.0
9491,17,Sensitive,Medium,Temperate,Balanced,PCOS,Low,0.0,0.0,0.0,0.0,5.036442310434116
9492,43,Sensitive,Very_Fair,Dry,High_Sugar,Teen,Medium,5.6684429626885375,0.0,0.0,2.4,7.232540705572495
9493,29,Oily,Fair,Humid,High_Sugar,Teen,Medium,10.0,0.0,0.0,0.0,0.0
9494,37,Sensitive,Deep,Cold,Junk_Food,Teen,Medium,6.82799568238717,2.5775797234883147,3.124130557633777,0.6,7.797939415297301
9495,37,Sensitive,Dusky,Cold,High_Sugar,Teen,Low,7.109475540567907,3.646554491765714,5.403497225466154,0.6,6.684861219502995
9496,32,Normal,Dusky,Cold,Junk_Food,Teen,Low,7.006711918853285,3.4442607300635473,5.462416629551972,0.0,0.0
9497,33,Normal,Medium,Cold,Junk_Food,Stable,High,3.1489860904033984,3.4924952380952763,0.0,0.0,0.0
9498,42,Dry,Fair,Dry,Balanced,PCOS,Medium,0.0,6.556882898441045,0.0,2.1,0.0
9499,40,Sensitive,Medium,Humid,Balanced,Pregnant,Medium,0.0,0.0,0.0,1.5,7.238367770789763
9500,24,Sensitive,Very_Fair,Humid,High_Sugar,Stable,Medium,2.116282201397584,0.0,0.0,0.0,6.9753780955443485
9501,18,Sensitive,Fair,Humid,High_Sugar,Pregnant,Medium,3.4250067281207706,0.0,0.0,0.0,7.9026423470014135
9502,16,Oily,Very_Fair,Dry,Junk_Food,Stable,High,8.915228925273087,0.0,0.0,0.0,0.0
9503,17,Sensitive,Dusky,Cold,High_Dairy,Stable,Low,0.0,2.6692738935980316,4.257580034160791,0.0,7.309962189549986
9504,21,Oily,Medium,Cold,Balanced,Pregnant,High,5.7449532012584195,2.3396153081160533,0.0,0.0,0.0
9505,30,Dry,Medium,Humid,Vegan,PCOS,High,0.0,6.65936741546878,0.0,0.0,0.0
9506,45,Combination,Deep,Cold,High_Dairy,Stable,High,0.0,2.461871039826396,5.771359466471505,3.0,0.0
9507,24,Sensitive,Fair,Dry,Balanced,Pregnant,Low,0.0,0.0,0.0,0.0,5.481086729886125
9508,33,Normal,Dusky,Temperate,Balanced,PCOS,High,0.0,0.0,4.238985268319562,0.0,0.0
